Sample Date,IRON DISSOLVED,OXYGEN DISSOLVED (FIELD METER),PH (FIELD),TEMPERATURE WATER,TURBIDITY,ZINC DISSOLVED
2014-03-05 12:00:00,0.05999999999999994,13.055704926335313,8.029452616043105,-6.555647313343847,13.854336058828833,1.3364612863600136
2014-03-06 12:00:00,0.05999999999999995,13.044618762816523,8.030595680320099,-6.686698065338351,14.075886094156457,1.3330861052603258
2014-03-07 12:00:00,0.05999999999999995,13.033555803056606,8.031736496881829,-6.8170091455342305,14.296479520787807,1.3297139373473288
2014-03-08 12:00:00,0.05999999999999994,13.022516028290074,8.03287506750586,-6.946581852262911,14.51611772187539,1.3263447905196575
2014-03-09 12:00:00,0.05999999999999995,13.011499419751454,8.03401139396976,-7.075417483855821,14.734802080571711,1.3229786726759496
2014-03-10 12:00:00,0.05999999999999994,13.000505958675255,8.0351454780511,-7.203517338644388,14.952533980029258,1.3196155917148402
2014-03-11 12:00:00,0.05999999999999995,12.989535626296005,8.036277321527448,-7.3308827149600395,15.169314803400537,1.316255555534966
2014-03-12 12:00:00,0.05999999999999994,12.978588403848219,8.037406926176374,-7.457514911134206,15.385145933838047,1.3128985720349626
2014-03-13 12:00:00,0.05999999999999994,12.967664272566413,8.03853429377544,-7.583415225498314,15.600028754494286,1.3095446491134668
2014-03-14 12:00:00,0.05999999999999994,12.956763213685106,8.039659426102219,-7.708584956383788,15.813964648521749,1.3061937946691144
2014-03-15 12:00:00,0.05999999999999995,12.945885208438824,8.040782324934284,-7.83302540212206,16.02695499907294,1.3028460166005411
2014-03-16 12:00:00,0.05999999999999994,12.935030238062074,8.041902992049193,-7.956737861044555,16.239001189300364,1.2995013228063836
2014-03-17 12:00:00,0.05999999999999995,12.924198283789387,8.043021429224522,-8.079723631482706,16.4501046023565,1.2961597211852782
2014-03-18 12:00:00,0.05999999999999995,12.91338932685527,8.044137638237839,-8.201984011767934,16.66026662139387,1.2928212196358602
2014-03-19 12:00:00,0.059999999999999956,12.902603348494248,8.045251620866704,-8.323520300231674,16.869488629564962,1.2894858260567665
2014-03-20 12:00:00,0.05999999999999995,12.891840329940838,8.046363378888694,-8.444333795205344,17.07777201002228,1.2861535483466329
2014-03-21 12:00:00,0.05999999999999994,12.881100252429562,8.047472914081377,-8.564425795020384,17.285118145918315,1.2828243944040953
2014-03-22 12:00:00,0.059999999999999935,12.87038309719493,8.048580228222319,-8.683797598008214,17.49152842040557,1.2794983721277902
2014-03-23 12:00:00,0.059999999999999956,12.859688845471474,8.04968532308909,-8.802450502500262,17.697004216636554,1.276175489416354
2014-03-24 12:00:00,0.05999999999999995,12.849017478493703,8.050788200459255,-8.920385806827959,17.901546917763746,1.272855754168422
2014-03-25 12:00:00,0.05999999999999995,12.838368977496136,8.051888862110383,-9.03760480932273,18.105157906939667,1.2695391742826314
2014-03-26 12:00:00,0.059999999999999956,12.827743323713294,8.052987309820047,-9.154108808316005,18.307838567316793,1.266225757657617
2014-03-27 12:00:00,0.059999999999999956,12.817140498379695,8.05408354536581,-9.269899102139211,18.509590282047643,1.262915512192016
2014-03-28 12:00:00,0.05999999999999995,12.806560482729857,8.055177570525242,-9.384976989123775,18.710414434284715,1.2596084457844643
2014-03-29 12:00:00,0.05999999999999995,12.7960032579983,8.056269387075913,-9.499343767601124,18.91031240718049,1.2563045663335974
2014-03-30 12:00:00,0.05999999999999994,12.785468805419539,8.05735899679539,-9.61300073590269,19.109285583887488,1.2530038817380527
2014-03-31 12:00:00,0.059999999999999956,12.7749571062281,8.058446401461243,-9.725949192359895,19.307335347558194,1.2497063998964655
2014-04-01 12:00:00,0.059999999999999956,12.764468141658497,8.059531602851035,-9.838190435304174,19.504463081345115,1.2464121287074714
2014-04-02 12:00:00,0.059999999999999956,12.754001892945247,8.06061460274234,-9.94972576306695,19.700670168400755,1.2431210760697076
2014-04-03 12:00:00,0.05999999999999995,12.743558341322869,8.061695402912722,-10.06055647397965,19.895957991877594,1.2398332498818094
2014-04-04 12:00:00,0.05999999999999995,12.733137468025884,8.062774005139756,-10.170683866373707,20.09032793492815,1.2365486580424137
2014-04-05 12:00:00,0.059999999999999956,12.722739254288811,8.063850411201004,-10.280109238580547,20.283781380704916,1.2332673084501562
2014-04-06 12:00:00,0.059999999999999935,12.712363681346163,8.064924622874036,-10.388833888931591,20.476319712360386,1.2299892090036728
2014-04-07 12:00:00,0.05999999999999995,12.70201073043247,8.065996641936424,-10.496859115758275,20.667944313047066,1.2267143676016
2014-04-08 12:00:00,0.05999999999999996,12.691680382782241,8.067066470165733,-10.604186217392023,20.858656565917453,1.2234427921425741
2014-04-09 12:00:00,0.059999999999999956,12.681372619629995,8.068134109339528,-10.710816492164264,21.048457854124045,1.2201744905252307
2014-04-10 12:00:00,0.059999999999999956,12.671087422210256,8.069199561235383,-10.816751238406429,21.23734956081934,1.2169094706482058
2014-04-11 12:00:00,0.05999999999999996,12.660824771757536,8.070262827630867,-10.92199175444994,21.425333069155847,1.2136477404101365
2014-04-12 12:00:00,0.05999999999999995,12.650584649506358,8.071323910303542,-11.026539338626229,21.612409762286045,1.210389307709658
2014-04-13 12:00:00,0.059999999999999956,12.64036703669124,8.072382811030979,-11.130395289266723,21.798581023362456,1.2071341804454072
2014-04-14 12:00:00,0.059999999999999956,12.630171914546699,8.07343953159075,-11.233560904702848,21.983848235537565,1.2038823665160192
2014-04-15 12:00:00,0.05999999999999996,12.619999264307259,8.07449407376042,-11.336037483266033,22.168212781963874,1.2006338738201312
2014-04-16 12:00:00,0.059999999999999956,12.609849067207431,8.075546439317558,-11.437826323287707,22.351676045793884,1.197388710256379
2014-04-17 12:00:00,0.05999999999999995,12.599721304481738,8.07659663003973,-11.538928723099296,22.534239410180092,1.1941468837233984
2014-04-18 12:00:00,0.05999999999999995,12.589615957364696,8.077644647704508,-11.63934598103223,22.715904258274996,1.1909084021198255
2014-04-19 12:00:00,0.05999999999999994,12.57953300709083,8.07869049408946,-11.739079395417939,22.896671973231108,1.1876732733442967
2014-04-20 12:00:00,0.05999999999999995,12.569472434894653,8.079734170972158,-11.838130264587841,23.07654393820091,1.184441505295448
2014-04-21 12:00:00,0.05999999999999996,12.559434222010685,8.08077568013016,-11.936499886873369,23.255521536336904,1.1812131058719162
2014-04-22 12:00:00,0.05999999999999995,12.54941834967344,8.08181502334104,-12.034189560605956,23.43360615079159,1.177988082972336
2014-04-23 12:00:00,0.059999999999999956,12.539424799117445,8.08285220238237,-12.131200584117025,23.610799164717477,1.174766444495345
2014-04-24 12:00:00,0.05999999999999995,12.529453551577213,8.08388721903171,-12.227534255738005,23.787101961267062,1.1715481983395788
2014-04-25 12:00:00,0.05999999999999995,12.519504588287262,8.084920075066638,-12.323191873800328,23.962515923592832,1.168333352403673
2014-04-26 12:00:00,0.059999999999999956,12.509577890482118,8.085950772264715,-12.418174736635411,24.137042434847295,1.1651219145862641
2014-04-27 12:00:00,0.05999999999999995,12.499673439396293,8.08697931240351,-12.51248414257469,24.310682878182956,1.1619138927859889
2014-04-28 12:00:00,0.05999999999999995,12.489791216264306,8.088005697260598,-12.606121389949593,24.48343863675229,1.1587092949014823
2014-04-29 12:00:00,0.05999999999999995,12.479931202320678,8.089029928613538,-12.699087777091545,24.655311093707834,1.1555081288313818
2014-04-30 12:00:00,0.059999999999999956,12.470093378799929,8.090052008239908,-12.791384602331975,24.826301632202046,1.1523104024743225
2014-05-01 12:00:00,0.059999999999999956,12.46027772693657,8.091071937917269,-12.88301316400231,24.99641163538746,1.1491161237289402
2014-05-02 12:00:00,0.05999999999999995,12.450484227965127,8.092089719423189,-12.973974760433983,25.165642486416555,1.1459253004938725
2014-05-03 12:00:00,0.05999999999999995,12.440712863120114,8.09310535453524,-13.064270689958413,25.333995568441836,1.1427379406677542
2014-05-04 12:00:00,0.059999999999999956,12.430963613636056,8.09411884503099,-13.153902250907034,25.501472264615806,1.139554052149222
2014-05-05 12:00:00,0.05999999999999995,12.421236460747467,8.095130192688009,-13.242870741611268,25.668073958090957,1.136373642836912
2014-05-06 12:00:00,0.05999999999999994,12.41153138568886,8.09613939928386,-13.331177460402552,25.833802032019786,1.1331967206294604
2014-05-07 12:00:00,0.059999999999999956,12.40184836969477,8.097146466596117,-13.418823705612311,25.9986578695548,1.1300232934255026
2014-05-08 12:00:00,0.05999999999999996,12.392187393999698,8.098151396402342,-13.505810775571966,26.16264285384849,1.1268533691236757
2014-05-09 12:00:00,0.05999999999999995,12.382548439838173,8.099154190480109,-13.592139968612956,26.325758368053375,1.123686955622616
2014-05-10 12:00:00,0.059999999999999956,12.37293148844471,8.100154850606986,-13.677812583066695,26.488005795321925,1.1205240608209583
2014-05-11 12:00:00,0.059999999999999956,12.36333652105383,8.101153378560538,-13.762829917264622,26.64938651880666,1.11736469261734
2014-05-12 12:00:00,0.05999999999999995,12.353763518900047,8.102149776118335,-13.847193269538161,26.809901921660078,1.1142088589103967
2014-05-13 12:00:00,0.05999999999999996,12.344212463217884,8.103144045057947,-13.930903938218735,26.969553387034665,1.1110565675987647
2014-05-14 12:00:00,0.05999999999999995,12.33468333524186,8.104136187156936,-14.013963221637784,27.128342298082938,1.1079078265810796
2014-05-15 12:00:00,0.059999999999999956,12.325176116206492,8.105126204192882,-14.096372418126728,27.28627003795738,1.104762643755978
2014-05-16 12:00:00,0.05999999999999996,12.315690787346295,8.106114097943342,-14.178132826016993,27.443337989810495,1.1016210270220963
2014-05-17 12:00:00,0.059999999999999956,12.306227329895792,8.107099870185891,-14.259245743640012,27.59954753679479,1.0984829842780703
2014-05-18 12:00:00,0.05999999999999996,12.296785725089503,8.108083522698095,-14.339712469327203,27.75490006206275,1.0953485234225357
2014-05-19 12:00:00,0.059999999999999956,12.287365954161944,8.109065057257519,-14.419534301410009,27.909396948766894,1.0922176523541294
2014-05-20 12:00:00,0.059999999999999956,12.277967998347632,8.110044475641738,-14.498712538219852,28.063039580059694,1.0890903789714874
2014-05-21 12:00:00,0.05999999999999995,12.268591838881088,8.111021779628318,-14.577248478088151,28.21582933909368,1.0859667111732454
2014-05-22 12:00:00,0.059999999999999956,12.259237456996832,8.111996970994825,-14.655143419346347,28.36776760902132,1.0828466568580397
2014-05-23 12:00:00,0.05999999999999997,12.249904833929383,8.11297005151883,-14.732398660325856,28.51885577299515,1.0797302239245063
2014-05-24 12:00:00,0.059999999999999956,12.240593950913253,8.1139410229779,-14.809015499358111,28.66909521416763,1.0766174202712824
2014-05-25 12:00:00,0.05999999999999995,12.231304789182968,8.114909887149603,-14.884995234774543,28.818487315691275,1.073508253797002
2014-05-26 12:00:00,0.05999999999999996,12.222037329973041,8.11587664581151,-14.96033916490658,28.967033460718596,1.0704027324003031
2014-05-27 12:00:00,0.05999999999999995,12.212791554517995,8.116841300741184,-15.03504858808564,29.114735032402084,1.0673008639798216
2014-05-28 12:00:00,0.05999999999999996,12.203567444052348,8.117803853716199,-15.109124802643164,29.261593413894236,1.064202656434193
2014-05-29 12:00:00,0.059999999999999956,12.194364979810619,8.11876430651412,-15.182569106910572,29.407609988347545,1.0611081176620534
2014-05-30 12:00:00,0.059999999999999956,12.185184143027323,8.119722660912515,-15.255382799219294,29.55278613891452,1.058017255562039
2014-05-31 12:00:00,0.059999999999999956,12.176024914936985,8.120678918688958,-15.327567177900757,29.69712324874766,1.0549300780327868
2014-06-01 12:00:00,0.05999999999999995,12.166887276774112,8.12163308162101,-15.399123541286388,29.840622700999454,1.051846592972932
2014-06-02 12:00:00,0.059999999999999956,12.157771209773236,8.122585151486241,-15.47005318770762,29.983285878822418,1.0487668082811108
2014-06-03 12:00:00,0.05999999999999995,12.148676695168868,8.123535130062223,-15.54035741549587,30.12511416536903,1.0456907318559596
2014-06-04 12:00:00,0.05999999999999995,12.139603714195529,8.12448301912652,-15.610037522982577,30.266108943791806,1.0426183715961146
2014-06-05 12:00:00,0.05999999999999994,12.130552248087737,8.125428820456705,-15.679094808499165,30.406271597243244,1.0395497354002117
2014-06-06 12:00:00,0.05999999999999994,12.121522278080011,8.126372535830344,-15.747530570377062,30.54560350887583,1.036484831166887
2014-06-07 12:00:00,0.059999999999999956,12.112513785406874,8.127314167025006,-15.815346106947697,30.684106061842083,1.0334236667947774
2014-06-08 12:00:00,0.059999999999999956,12.103526751302836,8.128253715818255,-15.882542716542495,30.821780639294484,1.0303662501825177
2014-06-09 12:00:00,0.05999999999999995,12.094561157002417,8.129191183987665,-15.94912169749288,30.958628624385543,1.027312589228745
2014-06-10 12:00:00,0.059999999999999956,12.085616983740138,8.130126573310802,-16.01508434813029,31.094651400267757,1.0242626918320947
2014-06-11 12:00:00,0.05999999999999995,12.07669421275052,8.131059885565234,-16.080431966786147,31.22985035009361,1.0212165658912036
2014-06-12 12:00:00,0.059999999999999956,12.067792825268082,8.131991122528532,-16.145165851791877,31.364226857015638,1.0181742193047076
2014-06-13 12:00:00,0.05999999999999995,12.05891280252734,8.13292028597826,-16.209287301478916,31.49778230418631,1.015135659971243
2014-06-14 12:00:00,0.05999999999999996,12.050054125762811,8.133847377691989,-16.272797614178685,31.630518074758122,1.0121008957894455
2014-06-15 12:00:00,0.05999999999999996,12.041216776209016,8.134772399447288,-16.33569808822261,31.762435551883595,1.009069934657952
2014-06-16 12:00:00,0.059999999999999956,12.032400735100474,8.135695353021724,-16.397990021942125,31.8935361187152,1.0060427844753979
2014-06-17 12:00:00,0.059999999999999956,12.0236059836717,8.136616240192867,-16.459674713668655,32.02382115840547,1.003019453140419
2014-06-18 12:00:00,0.05999999999999995,12.014832503157216,8.13753506273828,-16.520753461733623,32.15329205410688,0.9999999485516522
2014-06-19 12:00:00,0.05999999999999995,12.00608027479154,8.138451822435536,-16.581227564468463,32.281950188971926,0.9969842786077338
2014-06-20 12:00:00,0.05999999999999995,11.997349279809194,8.139366521062206,-16.64109832020461,32.40979694615314,0.9939724512072995
2014-06-21 12:00:00,0.05999999999999996,11.988639499444693,8.140279160395854,-16.700367027273476,32.53683370880299,0.9909644742489856
2014-06-22 12:00:00,0.05999999999999996,11.979950914932552,8.141189742214047,-16.759034984006497,32.663061860073974,0.9879603556314275
2014-06-23 12:00:00,0.05999999999999997,11.971283507507295,8.142098268294358,-16.8171034887351,32.7884827831186,0.9849601032532624
2014-06-24 12:00:00,0.059999999999999956,11.962637258403438,8.143004740414353,-16.874573839790713,32.91309786108938,0.9819637250131259
2014-06-25 12:00:00,0.059999999999999956,11.954012148855503,8.1439091603516,-16.93144733550476,33.036908477138795,0.9789712288096539
2014-06-26 12:00:00,0.05999999999999996,11.945408160098008,8.14481152988367,-16.987725274208678,33.15991601441935,0.9759826225414833
2014-06-27 12:00:00,0.05999999999999997,11.936825273365468,8.145711850788127,-17.043408954233886,33.282121856083556,0.9729979141072496
2014-06-28 12:00:00,0.059999999999999956,11.928263469892402,8.146610124842539,-17.098499673911824,33.40352738528388,0.9700171114055889
2014-06-29 12:00:00,0.05999999999999996,11.91972273091333,8.14750635382448,-17.152998731573902,33.52413398517286,0.9670402223351376
2014-06-30 12:00:00,0.05999999999999997,11.911203037662775,8.148400539511515,-17.20690742555156,33.64394303890296,0.9640672547945317
2014-07-01 12:00:00,0.059999999999999956,11.902704371375249,8.14929268368121,-17.260227054176223,33.76295592962669,0.9610982166824076
2014-07-02 12:00:00,0.059999999999999956,11.894226713285272,8.15018278811114,-17.31295891577932,33.88117404049658,0.958133115897401
2014-07-03 12:00:00,0.059999999999999956,11.885770044627366,8.151070854578867,-17.365104308692267,33.998598754665096,0.9551719603381484
2014-07-04 12:00:00,0.05999999999999995,11.877334346636047,8.15195688486196,-17.416664531246518,34.115231455284736,0.9522147579032854
2014-07-05 12:00:00,0.05999999999999996,11.868919600545835,8.15284088073799,-17.467640881773477,34.231073525508016,0.949261516491449
2014-07-06 12:00:00,0.059999999999999956,11.860525787591245,8.153722843984525,-17.51803465860458,34.346126348487424,0.9463122440012744
2014-07-07 12:00:00,0.059999999999999956,11.852152889006799,8.154602776379134,-17.567847160071253,34.460391307375474,0.9433669483313987
2014-07-08 12:00:00,0.05999999999999994,11.843800886027015,8.155480679699382,-17.617079684504937,34.57386978532463,0.940425637380457
2014-07-09 12:00:00,0.059999999999999956,11.835469759886415,8.15635655572284,-17.66573353023704,34.68656316548744,0.937488319047086
2014-07-10 12:00:00,0.059999999999999956,11.827159491819511,8.157230406227075,-17.713809995599004,34.79847283101636,0.9345550012299219
2014-07-11 12:00:00,0.05999999999999995,11.818870063060826,8.158102232989657,-17.761310378922243,34.90960016506393,0.9316256918276006
2014-07-12 12:00:00,0.059999999999999956,11.810601454844877,8.158972037788153,-17.8082359785382,35.019946550782606,0.9287003987387582
2014-07-13 12:00:00,0.05999999999999996,11.802353648406184,8.159839822400132,-17.854588092778293,35.129513371324926,0.9257791298620313
2014-07-14 12:00:00,0.059999999999999956,11.794126624979267,8.160705588603163,-17.900368019973957,35.23830200984335,0.9228618930960553
2014-07-15 12:00:00,0.05999999999999996,11.785920365798638,8.161569338174811,-17.94557705845661,35.346313849490414,0.9199486963394666
2014-07-16 12:00:00,0.05999999999999996,11.77773485209882,8.162431072892648,-17.990216506557687,35.45355027341859,0.9170395474909019
2014-07-17 12:00:00,0.05999999999999994,11.769570065114333,8.16329079453424,-18.03428766260862,35.56001266478041,0.9141344544489967
2014-07-18 12:00:00,0.059999999999999956,11.761425986079695,8.164148504877158,-18.077791824940824,35.665702406728336,0.9112334251123871
2014-07-19 12:00:00,0.059999999999999956,11.753302596229425,8.165004205698967,-18.120730291885735,35.77062088241486,0.9083364673797094
2014-07-20 12:00:00,0.059999999999999956,11.74519987679804,8.165857898777238,-18.16310436177478,35.874769474992526,0.9054435891496
2014-07-21 12:00:00,0.05999999999999995,11.737117809020056,8.16670958588954,-18.204915332939393,35.978149567613826,0.9025547983206949
2014-07-22 12:00:00,0.05999999999999997,11.729056374129998,8.16755926881344,-18.246164503710993,36.08076254343121,0.8996701027916297
2014-07-23 12:00:00,0.05999999999999996,11.721015553362383,8.168406949326506,-18.28685317242101,36.18260978559725,0.8967895104610414
2014-07-24 12:00:00,0.05999999999999995,11.712995327951726,8.169252629206303,-18.326982637400874,36.28369267726438,0.8939130292275655
2014-07-25 12:00:00,0.05999999999999996,11.704995679132548,8.170096310230408,-18.36655419698201,36.384012601585134,0.891040666989838
2014-07-26 12:00:00,0.05999999999999995,11.697016588139364,8.170937994176379,-18.405569149495847,36.483570941712,0.8881724316464956
2014-07-27 12:00:00,0.059999999999999956,11.6890580362067,8.171777682821794,-18.444028793273812,36.58236908079748,0.8853083310961742
2014-07-28 12:00:00,0.05999999999999995,11.681120004569069,8.172615377944215,-18.481934426647342,36.68040840199408,0.8824483732375098
2014-07-29 12:00:00,0.059999999999999956,11.673202474460993,8.173451081321213,-18.519287347947845,36.777690288454295,0.8795925659691386
2014-07-30 12:00:00,0.05999999999999996,11.665305427116987,8.174284794730355,-18.55608885550677,36.8742161233306,0.8767409171896969
2014-07-31 12:00:00,0.05999999999999997,11.657428843771573,8.17511651994921,-18.592340247655528,36.96998728977553,0.8738934347978207
2014-08-01 12:00:00,0.05999999999999997,11.649572705659269,8.175946258755348,-18.628042822725558,37.06500517094157,0.8710501266921461
2014-08-02 12:00:00,0.059999999999999956,11.641736994014588,8.176774012926332,-18.663197879048283,37.15927114998123,0.8682110007713091
2014-08-03 12:00:00,0.059999999999999956,11.633921690072057,8.177599784239737,-18.697806714955135,37.25278661004698,0.8653760649339463
2014-08-04 12:00:00,0.05999999999999996,11.626126775066192,8.178423574473127,-18.731870628777536,37.34555293429134,0.8625453270786931
2014-08-05 12:00:00,0.059999999999999956,11.618352230231508,8.179245385404071,-18.76539091884692,37.43757150586681,0.8597187951041864
2014-08-06 12:00:00,0.05999999999999995,11.610598036802529,8.180065218810139,-18.798368883494703,37.52884370792589,0.8568964769090618
2014-08-07 12:00:00,0.05999999999999998,11.602864176013771,8.180883076468902,-18.83080582105233,37.61937092362107,0.8540783803919555
2014-08-08 12:00:00,0.05999999999999996,11.595150629099749,8.181698960157922,-18.862703029851215,37.70915453610485,0.8512645134515038
2014-08-09 12:00:00,0.05999999999999996,11.587457377294985,8.18251287165477,-18.894061808222798,37.79819592852976,0.848454883986343
2014-08-10 12:00:00,0.05999999999999996,11.579784401834003,8.183324812737014,-18.924883454498495,37.88649648404823,0.8456494998951087
2014-08-11 12:00:00,0.05999999999999996,11.572131683951312,8.184134785182225,-18.95516926700974,37.97405758581283,0.8428483690764376
2014-08-12 12:00:00,0.05999999999999996,11.564499204881436,8.184942790767964,-18.984920544087956,38.06088061697601,0.8400514994289652
2014-08-13 12:00:00,0.05999999999999996,11.556886945858894,8.185748831271809,-19.01413858406458,38.14696696069031,0.8372588988513281
2014-08-14 12:00:00,0.05999999999999996,11.549294888118204,8.186552908471324,-19.042824685271036,38.232318000108215,0.8344705752421627
2014-08-15 12:00:00,0.059999999999999956,11.54172301289388,8.187355024144075,-19.07098014603875,38.31693511838219,0.8316865365001043
2014-08-16 12:00:00,0.05999999999999996,11.534171301420448,8.188155180067634,-19.09860626469914,38.40081969866477,0.8289067905237896
2014-08-17 12:00:00,0.05999999999999996,11.526639734932425,8.188953378019567,-19.125704339583656,38.48397312410846,0.8261313452118545
2014-08-18 12:00:00,0.05999999999999996,11.519128294664323,8.189749619777444,-19.15227566902371,38.56639677786573,0.8233602084629355
2014-08-19 12:00:00,0.05999999999999996,11.511636961850668,8.190543907118832,-19.17832155135073,38.64809204308911,0.8205933881756684
2014-08-20 12:00:00,0.059999999999999956,11.504165717725975,8.1913362418213,-19.20384328489615,38.72906030293108,0.8178308922486892
2014-08-21 12:00:00,0.05999999999999996,11.496714543524767,8.192126625662416,-19.228842167991395,38.80930294054412,0.8150727285806341
2014-08-22 12:00:00,0.05999999999999996,11.489283420481556,8.192915060419752,-19.253319498967894,38.88882133908078,0.8123189050701398
2014-08-23 12:00:00,0.059999999999999956,11.481872329830864,8.19370154787087,-19.277276576157075,38.96761688169352,0.8095694296158419
